document_id	token	tf_idf
67068	personn	1.9111576087399766
67068	personne	1.2422459947549171
67068	peu	0.6807086873617026
67068	photoacoustiqu	2.513217600067939
67068	physical	2.0360963453482768
67068	physicien	4.011379023036773
67068	physique	10.508196021689828
67068	pierregille	2.513217600067939
67068	pierrot	2.2121876044039577
67068	pièce	1.5589750906286142
67068	plein	1.513217600067939
67068	pluridisciplinarité	5.44274278719576
67068	plus	0.44726823714557973
67068	plusieurs	0.5447346515140039
67068	pointe	1.133006358356333
67068	possible	1.6284951914638404
67068	potentiel	1.0660595687257197
67068	pour	0.09303648257241728
67068	poursuivre	0.9004337433482035
67068	pousser	1.6681195600536822
67068	pouvoir	0.9653565697844249
67068	pratiquent	2.513217600067939
67068	premier	0.4827519870628801
67068	prix	1.0360963453482765
67068	produit	0.6936736645260704
67068	progressivemer	1.0818538359089518
67068	propice	2.0360963453482768
67068	proposer	1.1675973487072926
67068	précis	1.5589750906286142
67068	préciser	1.2879717606739256
67068	précisetil	0.9817386830256839
67068	préserver	1.367089564389701
67068	prêt	1.7350663496842953
67068	public	0.7573427443954476
67068	publication	1.1707949192457328
67068	publier	0.727887765057172
67068	pécresse	2.2121876044039577
67068	qu	0.8900634766435547
67068	qualifient	2.513217600067939
67068	qualifier	1.513217600067939
67068	quatre	2.266012716712666
67068	que	0.4844260107783733
67068	qui	0.6509337613466395
67068	rapprochement	1.9111576087399766
67068	recherche	1.2538325516875477
67068	remarquable	1.513217600067939
67068	rencontre	1.0360963453482765
67068	rencontrer	2.734179128779402
67068	rendre	0.8797491444883525
67068	renversement	10.052870400271756
67068	reste	0.8697649235817516
67068	retournement	2.513217600067939
67068	retournemer	2.513217600067939
67068	retrouver	1.23446399911511
67068	review	1.9111576087399766
67068	revivre	2.2121876044039577
67068	roboticien	2.2121876044039577
67068	régner	2.2121876044039577
67068	rémi	2.2121876044039577
67068	réputer	3.220255226151991
67068	résume	2.513217600067939
67068	réussite	3.026435200135878
67068	réémettre	2.2121876044039577
67068	s	0.48890874520132854
67068	saint	2.0360963453482768
67068	scientifique	0.5088962262852964
67068	se	0.8400861705898005
67068	second	0.6807086873617026
67068	secteur	0.5736983474493205
67068	sein	0.7852873377241782
67068	si	0.4487596108410205
67068	sismique	2.513217600067939
67068	snecma	2.513217600067939
67068	solide	1.133006358356333
67068	son	0.7329093855848635
67068	sontils	1.9111576087399766
67068	souhaiter	1.5457098211473903
67068	soulignetil	1.471824914909714
67068	source	1.133006358356333
67068	startup	2.3415898384914655
67068	supérieur	0.8230215200394253
67068	sur	0.3863083709186323
67068	sympathique	4.424375208807915
67068	tactile	2.0360963453482768
67068	tant	0.8899683096700385
67068	technique	0.6267268748954572
67068	technologie	0.49202830099800093
67068	temporel	4.424375208807915
67068	temps	2.5526253467049558
67068	terrain	1.212187604403958
67068	totaliser	2.2121876044039577
67068	toujours	0.8600050862925953
67068	tourin	2.513217600067939
67068	transformer	1.5589750906286142
67068	travail	0.7404055996276879
67068	travailler	1.751396023060939
67068	trois	0.5736983474493205
67068	trouver	1.70091953677273
67068	très	1.7894078130143858
67068	tumeur	1.9111576087399766
67068	turboméca	2.513217600067939
67068	télécommunications	3.220255226151991
67068	ultrason	4.424375208807915
67068	un	0.198383949768
67068	unique	0.7728549105736952
67068	unité	0.8319763626923518
67068	université	0.5447346515140039
67068	valérie	2.2121876044039577
67068	varier	1.23446399911511
67068	venir	0.45631274873146643
67068	vert	1.6681195600536822
67068	vie	0.8319763626923518
67068	ville	1.282768678689665
67068	vite	1.3371263410122578
67068	voir	1.4277541012287147
67068	vouloir	1.3371263410122578
67068	vous	7.0247695154743965
67068	vraiment	1.5589750906286142
67068	y	1.9632183443104456
67068	à	0.0
67068	âge	1.4340363540203143
67068	âgé	1.367089564389701
67068	échantillonner	2.513217600067939
67068	école	3.2455615077268556
67068	économiste	1.6681195600536822
67068	édition	0.7650295730617386
67068	élastographie	2.513217600067939
67068	électronique	1.23446399911511
67068	époque	1.6681195600536822
67068	équipe	1.7074310775727632
67068	établissement	0.9334340034511289
67068	étendre	1.513217600067939
67068	être	0.29180010840450066
67071	1	1.3614173747234053
67071	12	2.302979528100692
67071	15000	2.2121876044039577
67071	2010	0.9817386830256839
67071	2050	1.6681195600536822
67071	250	2.2121876044039577
67071	9	2.230555182791803
67071	accès	1.282768678689665
67071	actualité	0.6439858803369628
67071	adaptation	1.513217600067939
67071	agir	0.5541762077468454
67071	agroécologie	3.6284951914638404
67071	aliment	1.133006358356333
67071	alimentation	2.90744866715299
67071	allenvi	15.485313230827703
67071	alliance	4.6769252718858425
67071	aménagement	1.513217600067939
67071	appliqué	1.8142475957319202
67071	atténuation	2.0360963453482768
67071	au	0.18890547524573373
67071	auquel	0.9691495557176634
67071	autre	0.3429558846729816
67071	avoir	0.11067140666789335
67071	biodiversité	2.8680727080406285
67071	biologie	2.515890189929266
67071	brgm	2.513217600067939
67071	caractériser	1.367089564389701
67071	ce	0.004002717267193742
67071	ceer	1.367089564389701
67071	celui	0.5046174283060215
67071	cemagref	3.6284951914638404
67071	champ	1.23446399911511
67071	changement	0.9947036601900515
67071	chercheur	0.6401860034269549
67071	chimie	1.0508196021689828
67071	cirad	1.6681195600536822
67071	climat	3.5729949160020587
67071	climatique	1.0218559062336663
67071	cnrs	0.8056474239700027
67071	complexe	0.9221529930414398
67071	compte	0.6936736645260704
67071	concerner	0.7972142564331398
67071	concevoir	0.6324040077871477
67071	conclutil	1.8142475957319202
67071	conférence	0.9221529930414398
67071	constituer	0.7423655884257948
67071	coordonner	1.098244252097121
67071	croissant	1.9111576087399766
67071	créer	0.517582405470389
67071	cycle	1.151489764050346
67071	d	0.08067621748033046
67071	dans	0.09864922216406344
67071	de	0.0
67071	devoir	1.415474744729142
67071	directeur	0.6936736645260704
67071	discipline	1.23446399911511
67071	domaine	0.43767063867540823
67071	durable	1.0660595687257197
67071	décennie	1.151489764050346
67071	déclarer	0.9334340034511289
67071	défi	2.835047628002832
67071	déployer	1.6101276130759954
67071	eau	2.6699049290101153
67071	ecotechnologie	2.513217600067939
67071	en	0.04027540597840127
67071	enfin	0.6267268748954572
67071	enjeu	1.257945094964633
67071	enseignement	0.850459768386365
67071	environnement	4.467094356733672
67071	environnemental	3.3458327741877043
67071	environnementau	1.6101276130759954
67071	et	0.0
67071	evaluation	2.0360963453482768
67071	evolution	2.2121876044039577
67071	expert	1.0660595687257197
67071	face	1.0360963453482765
67071	faire	0.3010299956639812
67071	fondateur	1.257945094964633
67071	france	0.47979384458098934
67071	février	1.1909983053340196
67071	garanti	2.2121876044039577
67071	genet	2.2121876044039577
67071	grand	0.37020279981384396
67071	groupe	0.6807086873617026
67071	général	0.7423655884257948
67071	géographi	2.513217600067939
67071	histoire	1.212187604403958
67071	horizon	0.9004337433482035
67071	humanité	1.6681195600536822
67071	identifier	1.0508196021689828
67071	ifremer	1.7350663496842953
67071	ifsttar	2.513217600067939
67071	il	0.2842994755924055
67071	impact	1.1152775913959014
67071	impératif	2.0360963453482768
67071	individu	1.5589750906286142
67071	ingénieur	0.727887765057172
67071	initiative	1.23446399911511
67071	initier	1.133006358356333
67071	innovation	0.3429558846729816
67071	inrer	0.9450158760009439
67071	interdisciplinarité	2.0360963453482768
67071	introduction	3.4701326993685906
67071	ird	1.9111576087399766
67071	l	0.0
67071	le	0.0
67071	maintenant	1.6101276130759954
67071	mais	0.2507665103375095
67071	marin	1.6101276130759954
67071	mathématique	1.5589750906286142
67071	matière	0.7423655884257948
67071	membre	1.133006358356333
67071	mer	2.734179128779402
67071	mieux	0.7650295730617386
67071	milliard	1.1909983053340196
67071	ministre	1.3992742477611022
67071	mobiliser	1.6101276130759954
67071	mobilité	1.6681195600536822
67071	mondial	0.7808238402449705
67071	muséum	2.2121876044039577
67071	météo	1.8142475957319202
67071	national	2.5526253467049558
67071	naturel	1.9382991114353267
67071	naturelrecherche	2.513217600067939
67071	non	0.6211229973774586
67071	notamment	0.49618426076915867
67071	notre	0.5687349279177704
67071	nourrir	1.367089564389701
67071	nouveau	0.26770493225378916
67071	nécessairement	1.7350663496842953
67071	nécessité	1.1152775913959014
67071	opérateur	1.3992742477611022
67071	organiser	0.7423655884257948
67071	ou	0.25314621208286425
67071	où	0.3429558846729816
67071	par	0.2264011117426531
67071	parvenir	0.9334340034511289
67071	passer	0.6743685093306837
67071	permettre	0.19099830533401974
67071	physicochimie	1.9111576087399766
67071	plan	1.0508196021689828
67071	plante	1.212187604403958
67071	planète	1.4340363540203143
67071	plus	0.11181705928639493
67071	population	1.0218559062336663
67071	pour	0.16281384450173025
67071	premier	0.7241279805943202
67071	principal	0.9450158760009439
67071	programmer	1.9111576087399766
67071	président	2.7664589791243195
67071	publier	2.183663295171516
67071	puisqu	1.23446399911511
67071	pécresse	2.2121876044039577
67071	qualité	1.6284951914638404
67071	quantité	1.1152775913959014
67071	quatre	1.133006358356333
67071	qui	0.17358233635910386
67071	rappell	1.1152775913959014
67071	rapport	3.399019075068999
67071	recherch	2.513217600067939
67071	recherche	1.504599062025057
67071	recouvrir	2.0360963453482768
67071	regrouper	0.9450158760009439
67071	relever	2.266012716712666
67071	respecter	1.513217600067939
67071	ressource	2.196488504194242
67071	revenir	1.5589750906286142
67071	risque	1.008067621748033
67071	roger	2.0360963453482768
67071	réunir	1.257945094964633
67071	s	0.16296958173377618
67071	science	2.5296160311485907
67071	scientifique	1.0177924525705928
67071	sein	0.7852873377241782
67071	seulement	0.8697649235817516
67071	socialer	2.513217600067939
67071	sol	1.1152775913959014
67071	solution	0.7138770506143574
67071	son	0.27484101959432383
67071	supérieur	0.8230215200394253
67071	système	0.5787191488243713
67071	taille	1.0218559062336663
67071	technicien	1.8142475957319202
67071	territoire	4.605959056201384
67071	thématique	1.0508196021689828
67071	tout	0.47351159178938973
67071	transition	1.6681195600536822
67071	travail	0.37020279981384396
67071	très	0.3578815626028772
67071	un	0.02680864186054054
67071	université	0.5447346515140039
67071	valider	1.282768678689665
67071	valérie	2.2121876044039577
67071	venir	0.45631274873146643
67071	vers	0.850459768386365
67071	verte	1.9111576087399766
67071	vie	0.8319763626923518
67071	ville	1.282768678689665
67071	véritable	0.8600050862925953
67071	à	0.0
67071	écologie	1.8142475957319202
67071	écologique	1.513217600067939
67071	économique	0.9569150993006518
67071	écotoxique	2.513217600067939
67071	élan	1.9111576087399766
67071	érosion	2.2121876044039577
67071	étendre	1.513217600067939
67071	être	0.07295002710112516
67383	27	1.471824914909714
67383	aboutir	1.1152775913959014
67383	accorder	2.513217600067939
67383	adept	2.513217600067939
67383	afin	0.5088962262852964
67383	agir	0.5541762077468454
67383	aller	1.1583384051093941
67383	américain	1.151489764050346
67383	an	0.897519221682041
67383	appliquer	1.098244252097121
67383	assembler	1.8142475957319202
67383	au	0.5037479339886233
67383	aujourd	0.3926436688620891
67383	auprès	1.1152775913959014
67383	aussi	0.24137599353144004
67383	autant	0.49618426076915867
67383	avantage	1.3992742477611022
67383	avec	0.7293083952096002
67383	avoir	0.7746998466752535
67383	avril	1.1707949192457328
67383	barquette	2.513217600067939
67383	beaucoup	2.183663295171516
67383	besoin	0.8142475957319202
67383	bien	1.2422459947549171
67383	boîte	1.8142475957319202
67383	brevet	1.1152775913959014
67383	c	0.7522995310125286
67383	carrière	2.515890189929266
67383	ce	0.01867934724690413
67383	celui	0.5046174283060215
67383	cesser	3.6365628132118735
67383	chance	8.34059780026841
67383	chaîne	1.212187604403958
67383	cherche	1.9111576087399766
67383	chercher	1.257945094964633
67383	chercheur	0.9602790051404323
67383	chocolat	2.513217600067939
67383	clé	1.471824914909714
67383	cnrs	2.416942271910008
67383	cohérent	1.7350663496842953
67383	collaborer	1.471824914909714
67383	collègue	1.23446399911511
67383	composant	1.133006358356333
67383	compétitif	2.2121876044039577
67383	concentrer	1.471824914909714
67383	conception	0.9569150993006518
67383	concevoir	0.6324040077871477
67383	conducteur	1.8142475957319202
67383	conjonction	2.513217600067939
67383	connaissance	0.9221529930414398
67383	contraire	1.7350663496842953
67383	contrairement	1.7350663496842953
67383	créatif	1.8142475957319202
67383	crédible	2.0360963453482768
67383	créer	1.035164810940778
67383	d	0.13714956971656178
67383	dans	0.2959476664921903
67383	de	0.0
67383	depuis	0.9515822042546307
67383	dernier	0.29837375202024113
67383	différent	0.5088962262852964
67383	dire	0.5589750906286142
67383	directeur	0.6936736645260704
67383	disposer	1.1988074953684447
67383	disserter	2.2121876044039577
67383	domaine	0.43767063867540823
67383	dont	0.2652443337061324
67383	début	1.0218559062336663
67383	décerner	1.5589750906286142
67383	déclaretil	1.6101276130759954
67383	démarche	2.7013012300446104
67383	démonstration	1.1909983053340196
67383	déplacer	2.7985484955222044
67383	développement	0.3639984874125591
67383	emblé	1.471824914909714
67383	en	0.09397594728293629
67383	enfin	0.6267268748954572
67383	ensemble	0.6807086873617026
67383	enthousiasmetil	2.0360963453482768
67383	entreprise	1.2912966892544668
67383	espagnol	2.513217600067939
67383	et	0.0
67383	etatsunis	1.151489764050346
67383	europe	0.78894173046715
67383	exceptionnel	2.46892799823022
67383	exemple	0.6743685093306837
67383	expliquetil	1.0508196021689828
67383	extrêmement	0.9691495557176634
67383	faire	0.6020599913279624
67383	fait	0.78894173046715
67383	falloir	0.7573427443954476
67383	fil	1.367089564389701
67383	filiale	1.513217600067939
67383	focus	0.5541762077468454
67383	fois	1.662528623240536
67383	fondation	4.415474744729142
67383	france	0.47979384458098934
67383	françoi	6.636562813211873
67383	françois	1.6101276130759954
67383	gens	1.7350663496842953
67383	grand	0.7404055996276879
67383	général	0.7423655884257948
67383	hui	0.3926436688620891
67383	idée	2.4427427871957605
67383	il	0.7107486889810137
67383	important	0.5264458658016942
67383	indispensable	1.257945094964633
67383	industriel	1.3021090620609426
67383	informatique	1.257945094964633
67383	innovation	2.743647077383853
67383	innover	4.683179676982931
67383	intéresser	0.6936736645260704
67383	japon	1.257945094964633
67383	je	2.016135243496066
67383	l	0.0
67383	laboratoire	1.1294910987345967
67383	laisser	1.6101276130759954
67383	lauréat	1.212187604403958
67383	le	0.0
67383	leader	1.0360963453482765
67383	lequel	0.44503173832177734
67383	liberté	2.2121876044039577
67383	lirmm	7.539652800203816
67383	loin	1.3992742477611022
67383	lors	0.7070376260840519
67383	luire	1.5146854887908952
67383	m	1.3090976174120141
67383	magnifique	2.2121876044039577
67383	mais	0.2507665103375095
67383	marché	1.3873473290521408
67383	me	1.471824914909714
67383	mettre	0.44133559276181367
67383	microélectronique	3.6284951914638404
67383	mise	0.7972142564331398
67383	mon	2.515890189929266
67383	monde	0.5494297727223838
67383	mondial	0.7808238402449705
67383	mondialement	3.4701326993685906
67383	montpellier	3.848306036068995
67383	montpellierun	2.513217600067939
67383	médaille	4.830382839227986
67383	même	1.0801794929364807
67383	n	0.8680727080406284
67383	ne	0.7036991956659282
67383	notamment	0.9923685215383173
67383	notre	1.1374698558355407
67383	nous	1.3689382461943993
67383	nécessaire	0.7003042434250835
67383	nécessité	1.1152775913959014
67383	objectif	0.3959463044121747
67383	on	0.44503173832177734
67383	or	0.5219915243754442
67383	organe	1.4340363540203143
67383	original	1.098244252097121
67383	ou	0.25314621208286425
67383	où	0.3429558846729816
67383	par	0.15093407449510207
67383	parallèle	4.302109062060943
67383	parle	2.0360963453482768
67383	parmi	0.8899683096700385
67383	participer	0.8056474239700027
67383	particulier	1.0439830487508883
67383	partir	0.8056474239700027
67383	pas	0.3639984874125591
67383	permettre	0.19099830533401974
67383	pierrot	8.84875041761583
67383	plus	0.6709023557183695
67383	poisson	1.6101276130759954
67383	possible	1.6284951914638404
67383	potentiel	1.0660595687257197
67383	potentiellement	1.9111576087399766
67383	pour	0.13955472385862594
67383	poursuivre	0.9004337433482035
67383	pouvoir	0.7722852558275399
67383	pratique	1.0508196021689828
67383	premier	0.4827519870628801
67383	priver	1.3090976174120141
67383	problème	1.9138301986013035
67383	proche	1.23446399911511
67383	produit	1.3873473290521408
67383	professionnel	0.9691495557176634
67383	projet	0.3639984874125591
67383	prototype	2.56553735737933
67383	puisqu	1.23446399911511
67383	quatre	2.266012716712666
67383	que	0.43060089846966515
67383	qui	0.6509337613466395
67383	quotidien	2.016135243496066
67383	racheter	2.2121876044039577
67383	rapide	2.196488504194242
67383	rappeler	1.3873473290521408
67383	recette	1.6681195600536822
67383	recherche	1.003066041350038
67383	recruter	2.7985484955222044
67383	relais	4.424375208807915
67383	remarquablemer	5.026435200135878
67383	rencontre	1.0360963453482765
67383	renferm	1.5589750906286142
67383	robot	4.415474744729142
67383	robotic	1.7350663496842953
67383	roboticien	6.636562813211873
67383	robotique	3.1179501812572283
67383	robotiser	2.0360963453482768
67383	récompense	3.6284951914638404
67383	réputé	2.8680727080406285
67383	résumetil	1.282768678689665
67383	s	0.16296958173377618
67383	savoir	0.6681195600536822
67383	scientifique	1.0177924525705928
67383	second	0.6807086873617026
67383	secteur	0.5736983474493205
67383	sein	0.3926436688620891
67383	selon	0.9450158760009439
67383	sens	1.471824914909714
67383	sert	2.2121876044039577
67383	seul	0.7350663496842954
67383	si	0.4487596108410205
67383	solitaire	2.513217600067939
67383	solution	0.7138770506143574
67383	son	0.4580683659905397
67383	souligner	0.8697649235817516
67383	soutenir	1.133006358356333
67383	souvent	0.9450158760009439
67383	sur	0.2897312781889742
67383	système	0.5787191488243713
67383	talent	2.0360963453482768
67383	technique	0.6267268748954572
67383	tecnalia	5.026435200135878
67383	tel	0.6381563366762389
67383	temps	0.6381563366762389
67383	thèse	1.212187604403958
67383	théorique	3.026435200135878
67383	toujours	0.8600050862925953
67383	tout	0.9470231835787795
67383	transformer	3.1179501812572283
67383	travail	0.7404055996276879
67383	travailler	1.1675973487072926
67383	trois	0.5736983474493205
67383	trouver	0.850459768386365
67383	très	0.3578815626028772
67383	un	0.1447666660469189
67383	vie	0.8319763626923518
67383	ville	1.282768678689665
67383	vingt	1.471824914909714
67383	vit	2.2121876044039577
67383	vite	2.6742526820245156
67383	vivre	1.212187604403958
67383	voire	0.9450158760009439
67383	véritable	0.8600050862925953
67383	wany	2.513217600067939
67383	y	0.3926436688620891
67383	à	0.0
67383	économique	0.9569150993006518
67383	émerger	1.1152775913959014
67383	équipe	1.2805733081795725
67383	établissement	0.9334340034511289
67383	éventuellement	2.0360963453482768
67383	évidemment	0.8899683096700385
67383	évoque	2.2121876044039577
67383	être	0.20669174345318797
67385	2006	1.3371263410122578
67385	2009	1.257945094964633
67385	absorber	3.6284951914638404
67385	actualité	0.6439858803369628
67385	agence	1.0508196021689828
67385	agir	0.5541762077468454
67385	ainsi	0.6107622979261208
67385	algue	5.205199049052886
67385	alimentation	0.9691495557176634
67385	aller	0.3861128017031314
67385	alors	0.37967869169772145
67385	ammoniac	2.513217600067939
67385	année	0.3578815626028772
67385	anr	1.367089564389701
67385	antipolisméditerraner	2.513217600067939
67385	apparaître	1.0660595687257197
67385	au	0.18890547524573373
67385	aujourd	0.3926436688620891
67385	auquel	0.9691495557176634
67385	aussi	0.24137599353144004
67385	autre	0.6859117693459632
67385	avant	0.7208259105696851
67385	avec	0.2917233580838401
67385	avenir	1.0360963453482765
67385	avoir	0.16600711000184004
67385	bactérie	4.539652800203816
67385	bassin	1.8142475957319202
67385	biocarburantproduire	2.513217600067939
67385	biocarburer	2.513217600067939
67385	biocore	5.026435200135878
67385	biogaz	8.144385381393107
67385	biométhane	2.513217600067939
67385	bon	0.9004337433482035
67385	brevet	1.1152775913959014
67385	cadre	0.9676676447654587
67385	carbonique	2.513217600067939
67385	ce	0.0026684781781291618
67385	celer	0.6047325811892893
67385	cell	1.8142475957319202
67385	cnrs	0.8056474239700027
67385	co2	4.6769252718858425
67385	collaboration	0.6807086873617026
67385	comme	0.8406644690273555
67385	comportement	2.196488504194242
67385	composer	1.0660595687257197
67385	concerner	0.7972142564331398
67385	concevoir	0.6324040077871477
67385	condition	1.8443059860828797
67385	couplage	1.9111576087399766
67385	cours	0.5003803753627668
67385	coût	1.1152775913959014
67385	croissance	3.1524588065069485
67385	culture	2.072192690696553
67385	d	0.0887438392283635
67385	dans	0.39459688865625375
67385	de	0.0
67385	depuis	0.47579110212731535
67385	dernier	0.29837375202024113
